restaurant_id,district,r_name,r_latitude,r_longitude,rating,category,address
ChIJwwnwBdhQqEcRmNhiaheYjkg,Charlottenburg_North_1_9,Restaurant Al-Mundo,52.5119222,13.2949111,4.8,restaurant,"Horstweg 5, Berlin-Bezirk Charlottenburg-Wilmersdorf"
ChIJy4cXhidRqEcRs2HpShRuPi4,Charlottenburg_North_1_9,Ming Jia,52.51202730000001,13.2976618,4.6,restaurant,"Schloßstraße 32, Berlin-Bezirk Charlottenburg-Wilmersdorf"
ChIJPZiohdhQqEcRo1QOc8VzqMc,Charlottenburg_North_1_9,Bey Simit Haus,52.5113889,13.2983333,4.4,cafe,"Bismarckstraße 66, Berlin"
ChIJTdq3hidRqEcRgWXuvc9Nfk4,Charlottenburg_North_1_9,Van May,52.5121293,13.2975253,4.3,restaurant,"Schloßstraße 33, Berlin-Bezirk Charlottenburg-Wilmersdorf"
ChIJIQxGQVtRqEcRdhNtCUu3DqQ,Charlottenburg_North_1_9,Bistro Aleksandra-Polnisches Spezialitätenbistro,52.5121709,13.2976425,4.9,restaurant,"Bistro Aleksandra-Polnisches Spezialitätenbistro, Schloßstraße 33, Berlin"
ChIJv69_5MVRqEcRRZKxceyav1s,Charlottenburg_North_1_9,Lammitna Restaurant,52.51164559999999,13.2976994,4.8,meal_takeaway,"Schloßstraße 29, Berlin"
ChIJQSiBCABRqEcRteR1neqkKD4,Charlottenburg_North_1_9,Cafe Kaktus Horstweg,52.51190459999999,13.2944099,5.0,meal_takeaway,"Horstweg 7, Berlin"
ChIJAQBw_9dQqEcRnuOqghb-5xM,Charlottenburg_North_1_9,Pizza,52.51210099999999,13.2941161,,restaurant,"Horstweg 7, Berlin-Bezirk Charlottenburg-Wilmersdorf"
ChIJ0f_VIwBRqEcRMs7aMLlr7aU,Charlottenburg_North_1_9,Cantinho português,52.5135474,13.2946409,4.7,restaurant,"Knobelsdorffstraße 10, Berlin"
ChIJzUXQtblRqEcRhWUZ5caLRm4,Charlottenburg_North_1_9,Sophie’s Café & Backshop,52.5113335,13.297771,4.5,cafe,"Bismarckstraße 67, Berlin"
ChIJvTIpyidRqEcRe3jzjIH94yc,Charlottenburg_North_1_9,Trattoria Toscana,52.51412260000001,13.2974368,4.6,restaurant,"Schloßstraße 45, Berlin"
ChIJDbAx3Z1RqEcRjARzeiSHa4c,Charlottenburg_North_1_9,Orkide,52.5109826,13.2938951,4.8,restaurant,"Kaiserdamm 4, Berlin"
ChIJDZATtNpRqEcRI8-347fPnAA,Charlottenburg_North_1_9,Sushi for life,52.5108291,13.298514,4.8,restaurant,"Bismarckstraße 69, Berlin"
ChIJZQdcTixRqEcRlR1PsktSzFk,Charlottenburg_North_1_9,Zama Janan Restaurant pakistanisch und afghanisch,52.510497,13.2940503,4.9,restaurant,"Kaiserdamm 114, Berlin"
ChIJ1zIo09NRqEcR3x-75wMSugY,Charlottenburg_North_1_9,PUM korean restaurant,52.5132095,13.2925035,4.5,restaurant,"Knobelsdorffstraße 27, Berlin"
ChIJgR2I1qZRqEcRB8t1L8wqAwI,Charlottenburg_North_1_9,Vietnamesische Küche & Sushi,52.5101616,13.2977092,5.0,restaurant,"Windscheidstraße 1B, Berlin"
ChIJVVUlIyhRqEcRVPE5UHn0LeE,Charlottenburg_North_1_9,Papa Restaurant,52.51317299999999,13.2922722,4.6,restaurant,"Knobelsdorffstraße 27, Berlin"
ChIJZevyGwBRqEcRzoPpzkllr94,Charlottenburg_North_1_9,DuyNam Restaurant,52.5100803,13.2976651,4.5,restaurant,"Windscheidstraße 1, Berlin"
ChIJ3eD8TZpRqEcRFgl1YX46xFU,Charlottenburg_North_1_9,VIET BOWL - Kaiserdamm,52.5109697,13.2926222,4.9,restaurant,"Kaiserdamm 6, Berlin"
ChIJFR0WHUFRqEcRevp75Oa9lT4,Charlottenburg_North_1_9,Hewrî Café & Restaurant,52.51494,13.29452,5.0,restaurant,"Nehringstraße 23-24, Berlin"
ChIJ6cWwFyBRqEcRZ-4COezF9co,Charlottenburg_North_1_10,Deutsche Oper Berlin,52.5120793,13.308348,4.6,tourist_attraction,"Bismarckstraße 35, Berlin-Bezirk Charlottenburg-Wilmersdorf"
ChIJfTw58CBRqEcRsfjeeKtLO_E,Charlottenburg_North_1_10,Rogacki,52.5129281,13.3053401,4.3,meal_takeaway,"Wilmersdorfer Straße 145/46, Berlin-Bezirk Charlottenburg-Wilmersdorf"
ChIJT-MUDiBRqEcR8kVYUnDWFFg,Charlottenburg_North_1_10,Ristorante Rosati,52.5113544,13.3077935,4.7,restaurant,"Bismarckstraße 88, Berlin-Bezirk Charlottenburg-Wilmersdorf"
ChIJ_9yybR9RqEcRMSEgOCAbiZM,Charlottenburg_North_1_10,Rumpelkiste,52.5138196,13.312087,4.2,bar,"Zillestraße 22, Berlin"
ChIJXYRvkh9RqEcRf2lbJ5Z-1BI,Charlottenburg_North_1_10,Don Giovanni,52.5121885,13.3112923,4.5,restaurant,"Bismarckstraße 28, Berlin-Bezirk Charlottenburg-Wilmersdorf"
ChIJtxxA6yBRqEcReLFgtV2cmXE,Charlottenburg_North_1_10,La Femme,52.5112351,13.3055636,4.7,restaurant,"Wilmersdorfer Straße 135, Berlin"
ChIJ6cWwFyBRqEcREnOTagieDRE,Charlottenburg_North_1_10,Restaurant Deutsche Oper,52.51252359999999,13.3090858,4.8,restaurant,"Bismarckstraße 35, Berlin"
ChIJy55xEmdRqEcR2wZIOCTPqbA,Charlottenburg_North_1_10,Ristorante Verbano,52.51244,13.30971,4.7,restaurant,"Krumme Straße 74, Berlin-Bezirk Charlottenburg-Wilmersdorf"
ChIJj7ui2BRRqEcRIKe2O4-DPdM,Charlottenburg_North_1_10,EAT HAPPY,52.511575,13.309712,,meal_takeaway,"Bismarckstraße 91, Berlin"
ChIJb-WoFCBRqEcRVMT0E_rcjd4,Charlottenburg_North_1_10,Crispy Döner,52.51203409999999,13.3075374,4.6,restaurant,"Richard-Wagner-Straße 2, Berlin"
ChIJ5eQqlB9RqEcR_qxGU5fbd9I,Charlottenburg_North_1_10,Nin Hao,52.5122572,13.312173,4.4,restaurant,"Bismarckstraße 24, Berlin-Bezirk Charlottenburg-Wilmersdorf"
ChIJ5SXGe71RqEcR3BHkGdVh9dk,Charlottenburg_North_1_10,Bollywood Tadka,52.5135692,13.3067291,4.8,restaurant,"Richard-Wagner-Straße 13, Berlin"
ChIJpRfDeyBRqEcRm4ANG4nAfPQ,Charlottenburg_North_1_10,Kebab House,52.5113423,13.3060158,,restaurant,Germany
ChIJrSuJ8SBRqEcRz1Vm2JtuWyg,Charlottenburg_North_1_10,Taypar Burger,52.5126734,13.3053558,4.2,restaurant,"Wilmersdorfer Straße 143-144, Berlin"
ChIJ32XrBCFRqEcRknLcz-2AFRM,Charlottenburg_North_1_10,Vereinigte Berliner Burschenschaft Thuringia,52.5141698,13.3064181,3.8,bar,"Richard-Wagner-Straße 19, Berlin-Bezirk Charlottenburg-Wilmersdorf"
ChIJJ_EX8yBRqEcRtG8Y54OE8DU,Charlottenburg_North_1_10,Bat Viet,52.5124831,13.3052896,4.4,restaurant,"Wilmersdorfer Straße 142, Berlin-Bezirk Charlottenburg-Wilmersdorf"
ChIJMfcJ-QJRqEcRSSkkVg0ygX4,Charlottenburg_North_1_10,Café KALI - From KALI with love,52.510256,13.3076087,4.8,cafe,"Schillerstraße 35, Berlin"
ChIJLxT-RwBRqEcRHj7BTt_KsKs,Charlottenburg_North_1_10,Alte Forno,52.51176510000001,13.3053811,3.9,restaurant,"Wilmersdorfer Straße 137, Berlin"
ChIJG55dAuVRqEcRHW4uWjZbPzs,Charlottenburg_North_1_10,Harry's Sliders,52.51089990000001,13.305921,4.1,restaurant,"Wilmersdorfer Straße 133, Berlin"
ChIJMd0kjdJRqEcRm_wqMpf57j8,Charlottenburg_North_1_10,ORIENT BITES,52.51089990000001,13.305921,,restaurant,"Wilmersdorfer Straße 133, Berlin"
ChIJJ-Wdh99QqEcRV_q8tIvP6IA,Charlottenburg_North_1_10,Kebab Berlin ER-CE GmbH,52.5108914,13.3059107,3.3,restaurant,"Wilmersdorfer Straße 133, Berlin-Bezirk Charlottenburg-Wilmersdorf"
ChIJo5ZmCwBRqEcRy_dkQjqxIZs,Charlottenburg_North_1_10,CITIR Gemüse Kebab,52.5112816,13.3054827,4.1,restaurant,"Wilmersdorfer Straße 135, Berlin"
ChIJIYnNV7FRqEcRCzBdja0aka8,Charlottenburg_North_1_10,Dr. foody,52.5133215,13.3052189,5.0,restaurant,"Wilmersdorfer Straße 147, Berlin"
ChIJ2eabkiBRqEcRgcPA6WWtwiM,Charlottenburg_North_1_10,Steinofen Pizza,52.5124048,13.3048427,4.6,meal_takeaway,"Wilmersdorfer Straße 32, Berlin-Bezirk Charlottenburg-Wilmersdorf"
ChIJtxxA6yBRqEcRhgyXcQaQavU,Charlottenburg_North_1_10,Falafel,52.5126235,13.3048266,4.7,restaurant,"Wilmersdorfer Straße 32, Berlin"
ChIJ-WJVTHxRqEcRFZQiwi8lurQ,Charlottenburg_North_1_10,Il picolo Castello del Gelato,52.5127488,13.3048185,4.2,restaurant,"Wilmersdorfer Straße 32, Berlin"
ChIJ49WFFx1RqEcRXjnoxgk2cyY,Charlottenburg_North_1_11,Manufactum Brot & Butter,52.5108794,13.3228382,4.2,cafe,"Hardenbergstraße 4-5, Berlin-Bezirk Charlottenburg-Wilmersdorf"
ChIJB_q4QR1RqEcRwrVYkC6fQ58,Charlottenburg_North_1_11,Manjurani,52.51017270000001,13.3227608,4.1,restaurant,"Knesebeckstraße 4, Berlin-Bezirk Charlottenburg-Wilmersdorf"
ChIJy8iRIxxRqEcRejbS1qLH2tM,Charlottenburg_North_1_11,Chen's Wok,52.51330050000001,13.3186024,4.0,restaurant,"Otto-Suhr-Allee 11-13, Berlin-Bezirk Charlottenburg-Wilmersdorf"
ChIJmdNjwB1RqEcRh72CAbwJHUQ,Charlottenburg_North_1_11,Schillerklause,52.51112999999999,13.3185463,4.4,restaurant,"Schillerstraße 10, Berlin-Bezirk Charlottenburg-Wilmersdorf"
ChIJ49WFFx1RqEcRAUBsiXbyBTE,Charlottenburg_North_1_11,CARAS,52.5110854,13.3224447,3.9,cafe,"Hardenbergstraße 4, Berlin-Bezirk Charlottenburg-Wilmersdorf"
ChIJScImDhxRqEcRoFyg5QHoBNU,Charlottenburg_North_1_11,Dave B. Taste Five,52.5140448,13.3186147,4.2,restaurant,"Otto-Suhr-Allee 6-16, Berlin"
ChIJBZmOf01RqEcRWhP8C-Osyro,Charlottenburg_North_1_11,REWE To Go bei Aral,52.5127877,13.3192673,3.9,supermarket,"Bismarckstraße 2, Berlin-Bezirk Charlottenburg-Wilmersdorf"
ChIJOzqT6OpRqEcRpAYqBRLEcWc,Charlottenburg_North_1_11,Österelli,52.51260980000001,13.318305,4.6,restaurant,"Bismarckstraße 6, Berlin"
ChIJXfMsIGVRqEcRWKSzGZZX8GI,Charlottenburg_North_1_11,tiger club vegan sushi,52.51001949999999,13.3233941,4.6,restaurant,"Knesebeckstraße 99a, Berlin"
ChIJIyv_Mm5RqEcRlGW8qVnQBzM,Charlottenburg_North_1_11,Como Berlin,52.50998,13.32341,4.5,restaurant,"Knesebeckstraße 99, Berlin"
ChIJ7YCzHQFRqEcRkSQ6-XarVLw,Charlottenburg_North_1_12,Schleusenkrug,52.5112761,13.3358521,4.3,cafe,"Müller-Breslau-Straße 14b, Berlin"
ChIJx4yH3gZRqEcRoqmoKpHMLDo,Charlottenburg_North_1_12,Burger King,52.5140037,13.3370342,3.5,restaurant,"Straße des 17. Juni 100, Berlin"
ChIJdZAo8QNRqEcR2JR3BLWnQSI,Charlottenburg_North_1_12,Capt'n Schillow,52.51275349999999,13.3318106,4.5,restaurant,"Am Charlottenburger Tor, Straße des 17. Juni 113, Berlin"
ChIJ7YZqMlRRqEcRZre7b_rIuZs,Charlottenburg_North_1_12,Le Mont Liban Restaurant,52.5130559,13.3356287,4.3,restaurant,"am S-bahnhof Tiergarten, Straße des 17. Juni 131, Berlin"
ChIJRxwOIG9RqEcRAG9ng57fOeI,Charlottenburg_North_1_12,Charterschiff MS Pauline 1901,52.5126974,13.3318387,4.8,travel_agency,"Am Charlottenburger Tor, Straße des 17. Juni 113, Berlin"
ChIJoUZGddBRqEcRFKyclPqUolY,Charlottenburg_North_1_12,Wurst Hannes,52.51039050000001,13.3356735,3.2,meal_takeaway,"Zoo Berlin, Hardenbergplatz, Stadtbahnbogen 513, Berlin"
ChIJQekq27VXqEcRFRIintDxv-E,Charlottenburg_North_2_1,Imbiss im Südpark Spandau,52.51914,13.19219,4.8,restaurant,"Am Südpark 51, Berlin-Bezirk Spandau"
ChIJgc7pV7FXqEcR5ExV5N7q1qY,Charlottenburg_North_2_1,TOTTI,52.51742029999999,13.1974532,4.6,meal_takeaway,"Pichelsdorfer Straße 43, Berlin"
ChIJFaX6495WqEcRmxXJz39N2Xw,Charlottenburg_North_2_6,Bäcker Wiedemann – Bäckerei Charlottenburg-Wilmersdorf,52.519123,13.257431,4.0,bakery,"Reichsstraße 37, Berlin-Bezirk Charlottenburg-Wilmersdorf"
ChIJ-1XjfCdXqEcRI6J1Bw-gd60,Charlottenburg_North_2_6,Westend Grill,52.5159634,13.2606261,4.4,meal_takeaway,"Reichsstraße 81, Berlin"
ChIJ8dDWn9hWqEcRbj6hgUsUPhI,Charlottenburg_North_2_6,Il Cardinale,52.5164359,13.2598962,4.2,restaurant,"Olympische Straße 2, Berlin"
ChIJyUg9YydXqEcRIOFm40CQqP0,Charlottenburg_North_2_6,Wiener Conditorei Caffeehaus,52.5159457,13.260378,4.3,cafe,"Reichsstraße 81, Berlin-Bezirk Charlottenburg-Wilmersdorf"
ChIJc5hTn9hWqEcRZHiHqNpwADk,Charlottenburg_North_2_6,Westend-Klause,52.5165345,13.2599432,4.5,bar,"Reichsstraße 80B, Berlin-Bezirk Charlottenburg-Wilmersdorf"
ChIJAz0sOwBXqEcRO3yLTE8Gbs0,Charlottenburg_North_2_6,Kosher Deli Golcca,52.519282,13.2577202,4.9,restaurant,"Meiningenallee 1, Berlin-Bezirk Charlottenburg-Wilmersdorf"
ChIJCSR5miBXqEcRh9v1kM28W30,Charlottenburg_North_2_6,Epavlis,52.5162718,13.2545373,4.5,restaurant,"Olympische Straße 30, Berlin-Bezirk Charlottenburg-Wilmersdorf"
ChIJMzlOzGNXqEcR6rkvAg0dopg,Charlottenburg_North_2_6,Lumia Gelato e Caffé,52.5168521,13.2615932,4.6,cafe,"Steubenplatz 5, Berlin"
ChIJe2ZPJddWqEcRSSgmEv8S1KA,Charlottenburg_North_2_7,Mendoza Steakhaus,52.5195558,13.2707416,4.7,restaurant,"Spandauer Damm 157, Berlin-Bezirk Charlottenburg-Wilmersdorf"
ChIJ1XOzxtZWqEcRjH1tOsPmwVY,Charlottenburg_North_2_7,Shell,52.51918430000001,13.272248,3.3,gas_station,"Spandauer Damm 151, Berlin-Bezirk Charlottenburg-Wilmersdorf"
ChIJ9-J4YitRqEcR6Lbhgrmt_Ik,Charlottenburg_North_2_8,Tasty Grill Haus,52.5188929,13.284741,4.4,restaurant,"Spandauer Damm 90, Berlin-Bezirk Charlottenburg-Wilmersdorf"
ChIJUyd5gCtRqEcRq62xUqTkzQo,Charlottenburg_North_2_8,Tasty 63,52.5187313,13.2861067,4.5,restaurant,"Spandauer Damm 75, Berlin-Bezirk Charlottenburg-Wilmersdorf"
ChIJr8UW59RWqEcRwAsIxcyRbg4,Charlottenburg_North_2_8,Lotus Lounge,52.5171749,13.2791778,4.8,cafe,"Dharma Mati Rigpa-Zentrum, Soorstraße 85, Berlin-Bezirk Charlottenburg-Wilmersdorf"
ChIJo2N6uytRqEcR2OL74ClChE8,Charlottenburg_North_2_8,Asia Sushi Food Berlin,52.5168598,13.2860751,4.2,restaurant,"Parkplatz, Sophie-Charlotten-Straße 25, Berlin"
ChIJ1SCVJKpRqEcRO7VfQkBpTwE,Charlottenburg_North_2_8,La Famiglia,52.5182537,13.2820084,4.9,restaurant,"Spandauer Damm 101, Berlin"
ChIJJYH0IjRXqEcRyJBDj2HWEA8,Charlottenburg_North_2_8,Nikuya Yakiniku Japanese BBQ Restaurant,52.51703699999999,13.2811291,4.9,restaurant,"Königin-Elisabeth-Straße 52, Berlin"
ChIJuQupUQBRqEcRzdNX3qGnRog,Charlottenburg_North_2_8,Chibo Westend,52.5175648,13.2857602,4.8,restaurant,"Am Bahnhof Westend 2, Berlin"
ChIJjymyMnJXqEcR2kh7gcPmN10,Charlottenburg_North_2_8,PHO 1977 am ICC,52.5179497,13.2809546,4.7,restaurant,"Königin-Elisabeth-Straße 60, Berlin"
ChIJo2N6uytRqEcRKDmY6hSG7SQ,Charlottenburg_North_2_8,Sushi Express 24,52.5168532,13.2861117,4.3,restaurant,"Parkplatz, Sophie-Charlotten-Straße 25, Berlin"
ChIJ08drewBXqEcRfeeGamIDAEw,Charlottenburg_North_2_8,Chefdönerkebap,52.51866099999999,13.2805828,4.6,restaurant,"Spandauer Damm 112, Berlin"
ChIJdxjO1H9RqEcRPg3HqUuZDw4,Charlottenburg_North_2_8,Chiba Sushi,52.5189956,13.2857252,4.8,restaurant,"Spandauer Damm 82, Berlin"
ChIJd261X-ZRqEcRyS7IlrnzdTI,Charlottenburg_North_2_8,Beers Bistro,52.5157561,13.2805596,4.6,restaurant,"Königin-Elisabeth-Straße 49, Berlin"
ChIJq6rGiytRqEcRgGNypWeP0UU,Charlottenburg_North_2_8,Öz Kebap,52.5182823,13.2870482,4.1,restaurant,"Sophie-Charlotten-Straße 104, Berlin-Bezirk Charlottenburg-Wilmersdorf"
ChIJr8UW59RWqEcR3FbWSTEpjXI,Charlottenburg_North_2_8,Dharma Mati – Buddhistisches Zentrum,52.5172697,13.279236,4.7,cafe,"Soorstraße 85, Berlin-Bezirk Charlottenburg-Wilmersdorf"
ChIJUVtdpihRqEcRoXsThTlTVyU,Charlottenburg_North_2_9,Don Camillo,52.5166809,13.2957003,4.5,restaurant,"Schloßstraße 7, Berlin-Bezirk Charlottenburg-Wilmersdorf"
ChIJHxwghSVRqEcRgdEQSM9JoiE,Charlottenburg_North_2_9,Opera Italiana,52.5192768,13.2984429,4.7,restaurant,"Spandauer Damm 5, Berlin"
ChIJQWMp0yhRqEcR75SSHGENgi0,Charlottenburg_North_2_9,GLAUBE LIEBE HOFFNUNG,52.51764,13.293834,4.5,bar,"Neufertstraße 16, Berlin-Bezirk Charlottenburg-Wilmersdorf"
ChIJzTha5ihRqEcR5euESmHb14A,Charlottenburg_North_2_9,DöPi 19,52.5162814,13.2937094,4.8,meal_takeaway,"Nehringstraße 4A, Berlin"
ChIJ6RZs1S5RqEcR4nHXgI3khO0,Charlottenburg_North_2_9,Trattoria Fra Diavolo,52.5178871,13.2930872,4.3,meal_takeaway,"Neufertstraße 22, Berlin-Bezirk Charlottenburg-Wilmersdorf"
ChIJ-0f8hChRqEcRQUv-nAGPaY0,Charlottenburg_North_2_9,goldesel,52.5154578,13.2951465,4.8,bar,"Seelingstraße 7, Berlin-Bezirk Charlottenburg-Wilmersdorf"
