restaurant_id,district,r_name,r_latitude,r_longitude,rating,category,address
ChIJveOTmzRPqEcRfvfqW413wyo,Mitte_9_10,44 Brekkie,52.53682209999999,13.4205708,4.6,restaurant,"Rykestraße 44, Berlin"
ChIJzTSPWwFOqEcR9JseYbF2DXE,Mitte_9_10,Vietnamese Restaurant Anjoy,52.53617389999999,13.4205434,4.7,meal_takeaway,"Rykestraße 11, Berlin-Bezirk Pankow"
ChIJXbKXdVRPqEcRkxvPaMuLiz0,Mitte_9_10,LAP COFFEE,52.5362018,13.4206822,4.7,cafe,"Rykestraße 11, Berlin"
ChIJ4dMOuO1PqEcRx5UrxoPxz3Q,Mitte_9_10,JÓMO Restaurant,52.53661169999999,13.421101,4.8,restaurant,"Rykestraße 14, Berlin"
ChIJzcCheiNPqEcRHeHiLvl9dLE,Mitte_9_10,DUA,52.5371015,13.4210713,,restaurant,"Rykestraße, Berlin"
ChIJsYSK1hRRqEcR0C0QRECePy4,Mitte_9_10,der Perser,52.5369489,13.4187214,,restaurant,"Kollwitzmarkt, Berlin"
ChIJSRr9Q0RPqEcR5Rc3Wgw78WQ,Mitte_9_10,Sathutu,52.5366878,13.4214369,4.5,restaurant,"Rykestraße 15, Berlin"
ChIJw9s4tTpPqEcRX8GCyqHNvxc,Mitte_9_10,The Pho Bar,52.5371706,13.4214607,4.7,bar,"Rykestraße 18, Berlin"
ChIJxXu_E1dPqEcR_4P7TTFf4Jk,Mitte_9_10,Chotto,52.5377645,13.4200586,4.5,restaurant,"Kollwitzstraße 84, Berlin"
ChIJH94699BPqEcRb2hDfUkGvD8,Mitte_9_10,Paska.L Choux P-Berg,52.53617199999999,13.4182074,4.7,cafe,"Kollwitzstraße 66, Berlin"
ChIJw3y6oblPqEcREMWsSY7UrbA,Mitte_9_10,AKEMI,52.5376849,13.4211728,4.5,restaurant,"Rykestraße 39, Berlin"
ChIJA15_dHlRqEcR-vuFAhy-18Y,Mitte_10_1,Spice,52.54160249999999,13.3491253,4.5,restaurant,"Föhrer Straße 11, Berlin"
ChIJqXbgiHNRqEcRnmr4B_t3q0k,Mitte_10_1,geh Veg,52.54192819999999,13.3505411,4.5,restaurant,"Triftstraße 37, Berlin"
ChIJe4VQA3lRqEcR0927z03gBBM,Mitte_10_1,Café Dazwischen,52.5415766,13.3506585,4.3,cafe,"Torfstraße 16, Berlin"
ChIJVTnTCHlRqEcRbYWB1UidFw4,Mitte_10_1,Kubi,52.54144839999999,13.3499534,4.5,meal_takeaway,"Torfstraße 18, Berlin"
ChIJlT68AXlRqEcRUEOmfnhC5g4,Mitte_10_1,Spazio Antik & Nippes Italian Bistrot seit 2017,52.5413661,13.3509462,4.6,cafe,"Torfstraße 15, Berlin"
